Produce Name,Price,Description,Image,Category,Options,Product URL
"
    Gemstone Authentication Report By GTL JAIPUR
"
    Pair Of Aquamarine Long Slanted Pear Checker Cut Beads Natural Gemstone Briolette Side Drill Beads Strand | Aquamarine Beads | 35x12.5x7 mm
",4150,"Pair Of Aquamarine Long Slanted Pear Checker Cut Beads Natural Gemstone Briolette Side Drill Beads Strand | Aquamarine Beads | 35x12.5x7 mmStones : AquamarineBeads Dimension (MM) :  35x12.5x7Drill Size : 0.45 mmDrill Hole : SideInclusions ::.Loved the collection !! Here is the link to some similar products we have ;)*****Shipping Policy*****FREE STANDARD SHIPPING on all orders above $ 35 and FREE EXPRESS SHIPPING on orders above $ 250. If you want Express Shipping for orders below $ 250, you can purchase it along with your order, here is the link:https://www.etsy.com/in-en/listing/925746432/ **Estimated Delivery Time**Standard Shipping: 15-25 DaysExpress Shipping: 3-9 Days<<It usually takes us 1-4 days to process your order and ship it from our end.>>*****Returns & exchanges*****We gladly accept returns and exchangesContact us within: 14 days after deliverySend back the items within: 30 days of deliveryWe don't accept cancellationsBut please contact us if you have any issues with your order, we would do our best to solve them.",https://i.etsystatic.com/20343546/r/il/7c3403/3939341130/il_794xN.3939341130_e2ou.jpg,Craft Supplies & Tools,"[[], []]",https://www.etsy.com/in-en/listing/1250287929/pair-of-aquamarine-long-slanted-pear?click_key=a6ccc0390de5f57dd970683f9aba9dead2a76f13%3A1250287929&click_sum=d3c1fba8&ref=shop_home_active_10&pro=1&frs=1
"
    10 Pieces Lemon Quartz Faceted Oval Cut Stone Beads Natural Gemstone Double Drill Beads Line Strand | Lemon Beads | 17x13x8 to 14x9x6 mm
",2490,"10 Pieces Lemon Quartz Faceted Oval Cut Stone Beads Natural Gemstone Double Drill Beads Line Strand | Lemon Beads | 17x13x8 to 14x9x6 mmStones : Lemon QuartzBeads Dimension (MM) : 17x13x8 to 14x9x6Drill Size : 0.80 mmDrill Hole : Face.Loved the collection !! Here is the link to some similar products we have ;)https://www.etsy.com/in-en/shop/gemmore/?ref=items-pagination&search_query=oval%2Bcut&page=1#items*****Shipping Policy*****FREE STANDARD SHIPPING on all orders above $ 35 and FREE EXPRESS SHIPPING on orders above $ 250. If you want Express Shipping for orders below $ 250, you can purchase it along with your order, here is the link:https://www.etsy.com/in-en/listing/925746432/ **Estimated Delivery Time**Standard Shipping: 15-25 DaysExpress Shipping: 3-9 Days<<It usually takes us 1-4 days to process your order and ship it from our end.>>*****Returns & exchanges*****We gladly accept returns and exchangesContact us within: 14 days after deliverySend back the items within: 30 days of deliveryWe don't accept cancellationsBut please contact us if you have any issues with your order, we would do our best to solve them.",https://i.etsystatic.com/20343546/r/il/80b442/3970831569/il_794xN.3970831569_dq7g.jpg,Craft Supplies & Tools,"[[], []]",https://www.etsy.com/in-en/listing/1246201891/10-pieces-lemon-quartz-faceted-oval-cut?click_key=6f7ba629fae428f54423ab2d463330d140ddfa70%3A1246201891&click_sum=e2934160&ref=shop_home_active_11&pro=1&frs=1
"
    12 Pieces GREEN AMETHYST Faceted Octagon Crown Cut Beads Natural Gemstone Double Drill Beads Line Strand | Amethyst Beads | 11x5 to 10x4 mm
",5879,"12 Pieces GREEN AMETHYST Faceted Octagon Crown Cut Beads Natural Gemstone Double Drill Beads Line Strand | Amethyst Beads | 11x5 to 10x4 mmStones : Green AmethystBeads Dimension (MM) ::   11x5 to 10x4Drill Size : 0.80 mmDrill Hole : FaceInclusions ::.Loved the collection !! Here is the link to some similar products we have ;)*****Shipping Policy*****FREE STANDARD SHIPPING on all orders above $ 35 and FREE EXPRESS SHIPPING on orders above $ 250. If you want Express Shipping for orders below $ 250, you can purchase it along with your order, here is the link:https://www.etsy.com/in-en/listing/925746432/ **Estimated Delivery Time**Standard Shipping: 15-25 DaysExpress Shipping: 3-9 Days<<It usually takes us 1-4 days to process your order and ship it from our end.>>*****Returns & exchanges*****We gladly accept returns and exchangesContact us within: 14 days after deliverySend back the items within: 30 days of deliveryWe don't accept cancellationsBut please contact us if you have any issues with your order, we would do our best to solve them.",https://i.etsystatic.com/20343546/r/il/971c99/3925715306/il_794xN.3925715306_eo0x.jpg,Craft Supplies & Tools,"[[], []]",https://www.etsy.com/in-en/listing/1232870914/12-pieces-green-amethyst-faceted-octagon?click_key=5754ad187b755d22d778d74dbbdfdfaf3b87e542%3A1232870914&click_sum=c19bdee2&ref=shop_home_active_12&pro=1&frs=1
"
    10 Pieces Lemon Quartz Faceted Oval Cut Stone Beads Natural Gemstone Double Drill Beads Line Strand | Lemon Beads | 17x12x8 to 9x7x5 mm
",2282,"10 Pieces Lemon Quartz Faceted Oval Cut Stone Beads Natural Gemstone Double Drill Beads Line Strand | Lemon Beads | 17x12x8 to 9x7x5 mmStones : Lemon QuartzBeads Dimension (MM) : 17x12x8 to 9x7x5Drill Size : 0.80 mmDrill Hole : Face.Loved the collection !! Here is the link to some similar products we have ;)https://www.etsy.com/in-en/shop/gemmore/?ref=items-pagination&search_query=oval%2Bcut&page=1#items*****Shipping Policy*****FREE STANDARD SHIPPING on all orders above $ 35 and FREE EXPRESS SHIPPING on orders above $ 250. If you want Express Shipping for orders below $ 250, you can purchase it along with your order, here is the link:https://www.etsy.com/in-en/listing/925746432/ **Estimated Delivery Time**Standard Shipping: 15-25 DaysExpress Shipping: 3-9 Days<<It usually takes us 1-4 days to process your order and ship it from our end.>>*****Returns & exchanges*****We gladly accept returns and exchangesContact us within: 14 days after deliverySend back the items within: 30 days of deliveryWe don't accept cancellationsBut please contact us if you have any issues with your order, we would do our best to solve them.",https://i.etsystatic.com/20343546/r/il/d1d231/3970842197/il_794xN.3970842197_frhm.jpg,Craft Supplies & Tools,"[[], []]",https://www.etsy.com/in-en/listing/1232264698/10-pieces-lemon-quartz-faceted-oval-cut?click_key=c61c460396e53d54247994c1dd70317982e428b9%3A1232264698&click_sum=edda79a6&ref=shop_home_active_13&pro=1&frs=1
"
    Pair Of Aquamarine Faceted Taper Checker Cut Beads Natural Gemstone Briolette Face Drill Beads Strand | Aquamarine Beads | 30x14x5 mm
",2974,Pair Of Aquamarine Faceted Taper Checker Cut Beads Natural Gemstone Briolette Face Drill Beads Strand | Aquamarine Beads | 30x14x5 mmStones : AquamarineBeads Dimension (MM) :  30x14x5Drill Size : 0.80 mmDrill Hole : FaceInclusions ::,https://i.etsystatic.com/20343546/r/il/ef3dfb/3986791971/il_794xN.3986791971_e35e.jpg,Craft Supplies & Tools,"[[], []]",https://www.etsy.com/in-en/listing/1236358128/pair-of-aquamarine-faceted-taper-checker?click_key=d0fa552e3ceb331faec7e2c8083b47ed4e7c9645%3A1236358128&click_sum=88be2aa1&ref=shop_home_active_14&pro=1&frs=1
"
    10 Pieces Aquamarine Faceted Round Crown Cut Beads Natural Gemstone Double Drill Beads Line Strand | Genuine Aquamarine Beads | 12x3 mm
",4496,"10 Pieces Aquamarine Faceted Round Crown Cut Beads Natural Gemstone Double Drill Beads Line Strand | Genuine Aquamarine Beads | 12x3 mmStones : AquamarineBeads Dimension (MM) :  12x3Drill Size : 0.80 mmDrill Hole : FaceInclusions ::.Loved the collection !! Here is the link to some similar products we have ;)*****Shipping Policy*****FREE STANDARD SHIPPING on all orders above $ 35 and FREE EXPRESS SHIPPING on orders above $ 250. If you want Express Shipping for orders below $ 250, you can purchase it along with your order, here is the link:https://www.etsy.com/in-en/listing/925746432/ **Estimated Delivery Time**Standard Shipping: 15-25 DaysExpress Shipping: 3-9 Days<<It usually takes us 1-4 days to process your order and ship it from our end.>>*****Returns & exchanges*****We gladly accept returns and exchangesContact us within: 14 days after deliverySend back the items within: 30 days of deliveryWe don't accept cancellationsBut please contact us if you have any issues with your order, we would do our best to solve them.",https://i.etsystatic.com/20343546/r/il/67efc3/3939327696/il_794xN.3939327696_p3iv.jpg,Craft Supplies & Tools,"[[], []]",https://www.etsy.com/in-en/listing/1236352938/10-pieces-aquamarine-faceted-round-crown?click_key=84e90125f7237719b19b91ee114bd8257ddec1fe%3A1236352938&click_sum=111fd0e2&ref=shop_home_active_15&pro=1&frs=1
"
    14 Pieces Tanzanite Faceted Tumble Drops Beads Natural Gemstone Side Drill Beads Line Strand | Blue Tanzanite Beads | 15x6 to 10x6 mm
",10999,"14 Pieces Tanzanite Faceted Tumble Drops Beads Natural Gemstone Side Drill Beads Line Strand | Blue Tanzanite Beads | 15x6 to 10x6 mmStones :  TanzaniteBeads Dimension (MM) :  15x6 to 10x6Drill Size :  0.45 mmLoved the collection !! Here is the link to some similar products we have ;)https://www.etsy.com/in-en/shop/gemmore/?ref=items-pagination&search_query=Tumble%2BDrops*****Shipping Policy*****FREE STANDARD SHIPPING on all orders above $ 35 and FREE EXPRESS SHIPPING on orders above $ 250. If you want Express Shipping for orders below $ 250, you can purchase it along with your order, here is the link:https://www.etsy.com/in-en/listing/925746432/ **Estimated Delivery Time**Standard Shipping: 15-25 DaysExpress Shipping: 3-9 Days<<It usually takes us 1-4 days to process your order and ship it from our end.>>*****Returns & exchanges*****We gladly accept returns and exchangesContact us within: 14 days after deliverySend back the items within: 30 days of deliveryWe don't accept cancellationsBut please contact us if you have any issues with your order, we would do our best to solve them.",https://i.etsystatic.com/20343546/r/il/0b123c/3930800186/il_794xN.3930800186_50z2.jpg,Craft Supplies & Tools,"[[], []]",https://www.etsy.com/in-en/listing/1234147714/14-pieces-tanzanite-faceted-tumble-drops?click_key=8fd9efe9ecb45099b77f40cb4f3f92fa3312857f%3A1234147714&click_sum=2796665a&ref=shop_home_active_16&pro=1&frs=1
"
    10 Pieces Crystal Faceted Cab Flower Beads Natural Gemstone Briolette Double Drill Beads Line Strand | Crystal Beads | 11x11x4 mm
",3596,"10 Pieces Crystal Faceted Cab Flower Beads Natural Gemstone Briolette Double Drill Beads Line Strand | Crystal Beads | 11x11x4 mmStones :  Crystal QuartzBeads Dimension (MM) : 11x11x4Drill Size :  0.80 mmhttps://www.etsy.com/in-en/shop/gemmore/?search_query=flower.Loved the collection !! Here is the link to some similar products we have ;)*****Shipping Policy*****FREE STANDARD SHIPPING on all orders above $ 35 and FREE EXPRESS SHIPPING on orders above $ 250. If you want Express Shipping for orders below $ 250, you can purchase it along with your order, here is the link:https://www.etsy.com/in-en/listing/925746432/ **Estimated Delivery Time**Standard Shipping: 15-25 DaysExpress Shipping: 3-9 Days<<It usually takes us 1-4 days to process your order and ship it from our end.>>*****Returns & exchanges*****We gladly accept returns and exchangesContact us within: 14 days after deliverySend back the items within: 30 days of deliveryWe don't accept cancellationsBut please contact us if you have any issues with your order, we would do our best to solve them.",https://i.etsystatic.com/20343546/r/il/cd0f4b/4024029243/il_794xN.4024029243_cfqj.jpg,Craft Supplies & Tools,"[[], []]",https://www.etsy.com/in-en/listing/1232794196/10-pieces-crystal-faceted-cab-flower?click_key=53162399a5e288b7bc8cd45ea1881383dc1555d2%3A1232794196&click_sum=c8b621d6&ref=shop_home_active_17&pro=1&frs=1
"
    10 Pieces Green Amethyst Faceted Cab Round Shape Beads Natural Cabochon Gemstone Double Drill Beads Line Strand | 12x7 to 8x4 mm
",2490,"10 Pieces Green Amethyst Faceted Cab Round Shape Beads Natural Cabochon Gemstone Double Drill Beads Line Strand | 12x7 to 8x4 mmStones: Green AmethystBeads Dimension (MM) ::  12x7 to 8x4Drill Size : 0.80mmDrill Hole: FaceInclusions::.Loved the collection !! Here is the link to some similar products we have ;)*****Shipping Policy*****FREE STANDARD SHIPPING on all orders above $ 35 and FREE EXPRESS SHIPPING on orders above $ 250. If you want Express Shipping for orders below $ 250, you can purchase it along with your order, here is the link:https://www.etsy.com/in-en/listing/925746432/ **Estimated Delivery Time**Standard Shipping: 15-25 DaysExpress Shipping: 3-9 Days<<It usually takes us 1-4 days to process your order and ship it from our end.>>*****Returns & exchanges*****We gladly accept returns and exchangesContact us within: 14 days after deliverySend back the items within: 30 days of deliveryWe don't accept cancellationsBut please contact us if you have any issues with your order, we would do our best to solve them.",https://i.etsystatic.com/20343546/r/il/bda79c/3872261606/il_794xN.3872261606_7hhf.jpg,Craft Supplies & Tools,"[[], []]",https://www.etsy.com/in-en/listing/1232495693/10-pieces-green-amethyst-faceted-cab?click_key=a95d5171d1a717ba37dced7988ded6d46a84d6eb%3A1232495693&click_sum=3f0825de&ref=shop_home_active_18&pro=1&frs=1
"
    17 Inches Camel Rutile Quartz Smooth Rondelle Center Drill Natural Gemstone Beads Strand | 6x9 to 4x8 mm | Rutile Beads Strand | Plain Beads
",4427,"17 Inches Camel Rutile Quartz Smooth Rondelle Center Drill Natural Gemstone Beads Strand | 6x9 to 4x8 mm | Rutile Beads Strand | Plain BeadsStones :Camel Rutile QuartzBeads Dimension (MM) : 6x9 to 4x8Drill Size :0.80 mm.Loved the collection !! Here is the link to some similar products we have ;)https://www.etsy.com/in-en/shop/gemmore/?ref=items-pagination&search_query=rondelles&page=1#items*****Shipping Policy*****FREE STANDARD SHIPPING on all orders above $ 35 and FREE EXPRESS SHIPPING on orders above $ 250. If you want Express Shipping for orders below $ 250, you can purchase it along with your order, here is the link:https://www.etsy.com/in-en/listing/925746432/ **Estimated Delivery Time**Standard Shipping: 15-25 DaysExpress Shipping: 3-9 Days<<It usually takes us 1-4 days to process your order and ship it from our end.>>*****Returns & exchanges*****We gladly accept returns and exchangesContact us within: 14 days after deliverySend back the items within: 30 days of deliveryWe don't accept cancellationsBut please contact us if you have any issues with your order, we would do our best to solve them.",https://i.etsystatic.com/20343546/r/il/7351ff/3986728599/il_794xN.3986728599_koeq.jpg,Craft Supplies & Tools,"[[], []]",https://www.etsy.com/in-en/listing/1250275323/17-inches-camel-rutile-quartz-smooth?click_key=78e602e4ab9d806fcbfa0436af19cf1cbf806a4c%3A1250275323&click_sum=4b3a0822&ref=shop_home_active_19&pro=1&frs=1
"
    10 Pieces Aquamarine Faceted Round Crown Cut Beads Natural Gemstone Double Drill Beads Line Strand | Genuine Aquamarine Beads | 12x3 mm
",4150,"10 Pieces Aquamarine Faceted Round Crown Cut Beads Natural Gemstone Double Drill Beads Line Strand | Genuine Aquamarine Beads | 12x3 mmStones : AquamarineBeads Dimension (MM) :  12x3Drill Size : 0.80 mmDrill Hole : FaceInclusions ::.Loved the collection !! Here is the link to some similar products we have ;)*****Shipping Policy*****FREE STANDARD SHIPPING on all orders above $ 35 and FREE EXPRESS SHIPPING on orders above $ 250. If you want Express Shipping for orders below $ 250, you can purchase it along with your order, here is the link:https://www.etsy.com/in-en/listing/925746432/ **Estimated Delivery Time**Standard Shipping: 15-25 DaysExpress Shipping: 3-9 Days<<It usually takes us 1-4 days to process your order and ship it from our end.>>*****Returns & exchanges*****We gladly accept returns and exchangesContact us within: 14 days after deliverySend back the items within: 30 days of deliveryWe don't accept cancellationsBut please contact us if you have any issues with your order, we would do our best to solve them.",https://i.etsystatic.com/20343546/r/il/5816a2/3939332574/il_794xN.3939332574_evxf.jpg,Craft Supplies & Tools,"[[], []]",https://www.etsy.com/in-en/listing/1250285795/10-pieces-aquamarine-faceted-round-crown?click_key=e92309c7faf936fcda1f569ebb2f74bbf6c54c18%3A1250285795&click_sum=21530482&ref=shop_home_active_20&pro=1&frs=1
"
    8 Pieces Golden Rutile Quartz Faceted Octagon Cut Stone Beads Natural Gemstone Face Drill Beads Line | Golden Rutile Beads | 12x10x6 mm
",2974,"8 Pieces Golden Rutile Quartz Faceted Octagon Cut Stone Beads Natural Gemstone Face Drill Beads Line | Golden Rutile Beads | 12x10x6 mmStones:  Rutile QuartzBeads Dimension (MM) ::  12x10x6Drill Size :  0.80mm.Loved the collection !! Here is the link to some similar products we have ;)https://www.etsy.com/in-en/shop/gemmore/?ref=items-pagination&search_query=octagon%2Bcut&page=1#items*****Shipping Policy*****FREE STANDARD SHIPPING on all orders above $ 35 and FREE EXPRESS SHIPPING on orders above $ 250. If you want Express Shipping for orders below $ 250, you can purchase it along with your order, here is the link:https://www.etsy.com/in-en/listing/925746432/ **Estimated Delivery Time**Standard Shipping: 15-25 DaysExpress Shipping: 3-9 Days<<It usually takes us 1-4 days to process your order and ship it from our end.>>*****Returns & exchanges*****We gladly accept returns and exchangesContact us within: 14 days after deliverySend back the items within: 30 days of deliveryWe don't accept cancellationsBut please contact us if you have any issues with your order, we would do our best to solve them.",https://i.etsystatic.com/20343546/r/il/464b61/3897786194/il_794xN.3897786194_7ea4.jpg,Craft Supplies & Tools,"[[], []]",https://www.etsy.com/in-en/listing/1239501655/8-pieces-golden-rutile-quartz-faceted?click_key=dd7175d6107c00680f7179589f70855bf07b772e%3A1239501655&click_sum=804e6943&ref=shop_home_active_21&pro=1&frs=1
"
    10 Pieces Lemon Quartz Faceted Mix Cut Stone Beads Natural Gemstone Double Drill Beads Line Strand | Lemon Beads | 19x14x9 to 11x8x6 mm
",2282,"10 Pieces Lemon Quartz Faceted Mix Cut Stone Beads Natural Gemstone Double Drill Beads Line Strand | Lemon Beads | 19x14x9 to 11x8x6 mmStones : Lemon QuartzBeads Dimension (MM) : 19x14x9 to 11x8x6Drill Size : 0.80 mmDrill Hole : Face.Loved the collection !! Here is the link to some similar products we have ;)*****Shipping Policy*****FREE STANDARD SHIPPING on all orders above $ 35 and FREE EXPRESS SHIPPING on orders above $ 250. If you want Express Shipping for orders below $ 250, you can purchase it along with your order, here is the link:https://www.etsy.com/in-en/listing/925746432/ **Estimated Delivery Time**Standard Shipping: 15-25 DaysExpress Shipping: 3-9 Days<<It usually takes us 1-4 days to process your order and ship it from our end.>>*****Returns & exchanges*****We gladly accept returns and exchangesContact us within: 14 days after deliverySend back the items within: 30 days of deliveryWe don't accept cancellationsBut please contact us if you have any issues with your order, we would do our best to solve them.",https://i.etsystatic.com/20343546/r/il/12d985/3970835007/il_794xN.3970835007_p1qr.jpg,Craft Supplies & Tools,"[[], []]",https://www.etsy.com/in-en/listing/1232263238/10-pieces-lemon-quartz-faceted-mix-cut?click_key=cb535351f1ed626e9145a2247b33b9f52a742c06%3A1232263238&click_sum=fc1ec73a&ref=shop_home_active_22&pro=1&frs=1
"
    10 Pieces Green Amethyst Faceted Oval Cut Stone Beads Natural Gemstone Double Drill Beads Line Strand | Amethyst Beads | 22x16x9 to 8x6x4 mm
",2559,"10 Pieces Green Amethyst Faceted Oval Cut Stone Beads Natural Gemstone Double Drill Beads Line Strand | Amethyst Beads | 22x16x9 to 8x6x4 mmStones: Green AmethystBeads Dimension (MM) :: 22x16x9 to 8x6x4Drill Size : 0.80mmDrill Hole: FaceInclusions::.Loved the collection !! Here is the link to some similar products we have ;)https://www.etsy.com/in-en/shop/gemmore/?ref=items-pagination&search_query=oval%2Bcut&page=1#items*****Shipping Policy*****FREE STANDARD SHIPPING on all orders above $ 35 and FREE EXPRESS SHIPPING on orders above $ 250. If you want Express Shipping for orders below $ 250, you can purchase it along with your order, here is the link:https://www.etsy.com/in-en/listing/925746432/ **Estimated Delivery Time**Standard Shipping: 15-25 DaysExpress Shipping: 3-9 Days<<It usually takes us 1-4 days to process your order and ship it from our end.>>*****Returns & exchanges*****We gladly accept returns and exchangesContact us within: 14 days after deliverySend back the items within: 30 days of deliveryWe don't accept cancellationsBut please contact us if you have any issues with your order, we would do our best to solve them.",https://i.etsystatic.com/20343546/r/il/af92dc/3872043044/il_794xN.3872043044_l1at.jpg,Craft Supplies & Tools,"[[], []]",https://www.etsy.com/in-en/listing/1218509404/10-pieces-green-amethyst-faceted-oval?click_key=04d3b45782194646fa27abb2f4e885fef0a1aee8%3A1218509404&click_sum=2feb557a&ref=shop_home_active_23&pro=1&frs=1
"
    12 Pieces Champagne Quartz Faceted Mix Cut Stone Beads Natural Gemstone Double Drill Beads Line Strand | Quartz Beads| 16x12x8 to 8x5 mm
",2351,"12 Pieces Champagne Quartz Faceted Mix Cut Stone Beads Natural Gemstone Double Drill Beads Line Strand | Quartz Beads| 16x12x8 to 8x5 mmStone:: Champagne QuartzBeads Dimension (MM) ::  16x12x8 to 8x5Drill Size : 0.80mmDrill Hole: Face.Loved the collection !! Here is the link to some similar products we have ;)*****Shipping Policy*****FREE STANDARD SHIPPING on all orders above $ 35 and FREE EXPRESS SHIPPING on orders above $ 250. If you want Express Shipping for orders below $ 250, you can purchase it along with your order, here is the link:https://www.etsy.com/in-en/listing/925746432/ **Estimated Delivery Time**Standard Shipping: 15-25 DaysExpress Shipping: 3-9 Days<<It usually takes us 1-4 days to process your order and ship it from our end.>>*****Returns & exchanges*****We gladly accept returns and exchangesContact us within: 14 days after deliverySend back the items within: 30 days of deliveryWe don't accept cancellationsBut please contact us if you have any issues with your order, we would do our best to solve them.",https://i.etsystatic.com/20343546/r/il/a19489/3923254224/il_794xN.3923254224_csy9.jpg,Craft Supplies & Tools,"[[], []]",https://www.etsy.com/in-en/listing/1246185377/12-pieces-champagne-quartz-faceted-mix?click_key=637a3fb82ce2312ccc1fbba2e56f1687740875a4%3A1246185377&click_sum=5dd9095f&ref=shop_home_active_24&pro=1&frs=1
"
    10 Pieces Rose Quartz Octagon Concave Beads Natural Gemstone Briolette Face Drill Beads Line Strand | Genuine Quartz Beads | 10x7 to 9x6 mm
",4565,"10 Pieces Rose Quartz Octagon Concave Beads Natural Gemstone Briolette Face Drill Beads Line Strand | Genuine Quartz Beads | 10x7 to 9x6 mmStones : Rose QuartzBeads Dimension (MM) : 10x7 to 9x6Drill Size : 0.80 mmDrill Hole : FaceInclusions ::.Loved the collection !! Here is the link to some similar products we have ;)*****Shipping Policy*****FREE STANDARD SHIPPING on all orders above $ 35 and FREE EXPRESS SHIPPING on orders above $ 250. If you want Express Shipping for orders below $ 250, you can purchase it along with your order, here is the link:https://www.etsy.com/in-en/listing/925746432/ **Estimated Delivery Time**Standard Shipping: 15-25 DaysExpress Shipping: 3-9 Days<<It usually takes us 1-4 days to process your order and ship it from our end.>>*****Returns & exchanges*****We gladly accept returns and exchangesContact us within: 14 days after deliverySend back the items within: 30 days of deliveryWe don't accept cancellationsBut please contact us if you have any issues with your order, we would do our best to solve them.",https://i.etsystatic.com/20343546/r/il/2d0886/3960269303/il_794xN.3960269303_s48u.jpg,Craft Supplies & Tools,"[[], []]",https://www.etsy.com/in-en/listing/1243348725/10-pieces-rose-quartz-octagon-concave?click_key=2800f9f8f042f9d236986c53038e8957b2062cf7%3A1243348725&click_sum=6b5e55d3&ref=shop_home_active_25&pro=1&frs=1
"
    10 Pieces Rose Quartz Carved Melon Drops Shape Beads Natural Gemstone Carving Side Drill Beads Line | Genuine Rose Quartz | 11x9 mm
",4703,"10 Pieces Rose Quartz Carved Melon Drops Shape Beads Natural Gemstone Carving Side Drill Beads Line | Genuine Rose Quartz | 11x9 mmStones : Rose QuartzBeads Dimension (MM) :  11x9Drill Size : 0.45 mmDrill Hole : SideInclusions ::.Loved the collection !! Here is the link to some similar products we have ;)https://www.etsy.com/in-en/shop/gemmore/?ref=items-pagination&search_query=carved%2Bmelon*****Shipping Policy*****FREE STANDARD SHIPPING on all orders above $ 35 and FREE EXPRESS SHIPPING on orders above $ 250. If you want Express Shipping for orders below $ 250, you can purchase it along with your order, here is the link:https://www.etsy.com/in-en/listing/925746432/ **Estimated Delivery Time**Standard Shipping: 15-25 DaysExpress Shipping: 3-9 Days<<It usually takes us 1-4 days to process your order and ship it from our end.>>*****Returns & exchanges*****We gladly accept returns and exchangesContact us within: 14 days after deliverySend back the items within: 30 days of deliveryWe don't accept cancellationsBut please contact us if you have any issues with your order, we would do our best to solve them.",https://i.etsystatic.com/20343546/r/il/b11aa5/3975555267/il_794xN.3975555267_72vl.jpg,Craft Supplies & Tools,"[[], []]",https://www.etsy.com/in-en/listing/1247414019/10-pieces-rose-quartz-carved-melon-drops?click_key=8e6ed5a2d5255a0f4daf75c3776e74fee84071b8%3A1247414019&click_sum=8dee4dce&ref=shop_home_active_26&pro=1&frs=1
"
    10 Pieces Paraiba Onyx Faceted Cloud Beads Natural Gemstone Briolette Double Drill Beads Line Strand | Onyx Beads | 12x13x5 to 9x11x5 mm
",2351,"10 Pieces Paraiba Onyx Faceted Cloud Beads Natural Gemstone Briolette Double Drill Beads Line Strand | Onyx Beads | 12x13x5 to 9x11x5 mmStones :  Pariba Color Onyx Beads Dimension (MM) :  12x13x5 to 9x11x5Drill Size :  0.80 mmWarning ::-   Dye might appear on surface of stone in humid environment. Keep in dry environment.https://www.etsy.com/in-en/shop/gemmore/?search_query=cloud.Loved the collection !! Here is the link to some similar products we have ;)*****Shipping Policy*****FREE STANDARD SHIPPING on all orders above $ 35 and FREE EXPRESS SHIPPING on orders above $ 250. If you want Express Shipping for orders below $ 250, you can purchase it along with your order, here is the link:https://www.etsy.com/in-en/listing/925746432/ **Estimated Delivery Time**Standard Shipping: 15-25 DaysExpress Shipping: 3-9 Days<<It usually takes us 1-4 days to process your order and ship it from our end.>>*****Returns & exchanges*****We gladly accept returns and exchangesContact us within: 14 days after deliverySend back the items within: 30 days of deliveryWe don't accept cancellationsBut please contact us if you have any issues with your order, we would do our best to solve them.",https://i.etsystatic.com/20343546/r/il/72b379/3939304474/il_794xN.3939304474_al8o.jpg,Craft Supplies & Tools,"[[], []]",https://www.etsy.com/in-en/listing/1250279929/10-pieces-paraiba-onyx-faceted-cloud?click_key=f527539209af3caac94f79e41b07fa9a07346013%3A1250279929&click_sum=4f8304a3&ref=shop_home_active_27&pro=1&frs=1
"
    10 Pieces Lemon Quartz Faceted Cushion Cut Stone Beads Natural Gemstone Double Drill Beads Line Strand | Lemon Beads | 18x14x11 to 12x8x6 mm
",3389,"10 Pieces Lemon Quartz Faceted Cushion Cut Stone Beads Natural Gemstone Double Drill Beads Line Strand | Lemon Beads | 18x14x11 to 12x8x6 mmStones : Lemon QuartzBeads Dimension (MM) : 18x14x11 to 12x8x6Drill Size : 0.80 mmDrill Hole : Face.Loved the collection !! Here is the link to some similar products we have ;)*****Shipping Policy*****FREE STANDARD SHIPPING on all orders above $ 35 and FREE EXPRESS SHIPPING on orders above $ 250. If you want Express Shipping for orders below $ 250, you can purchase it along with your order, here is the link:https://www.etsy.com/in-en/listing/925746432/ **Estimated Delivery Time**Standard Shipping: 15-25 DaysExpress Shipping: 3-9 Days<<It usually takes us 1-4 days to process your order and ship it from our end.>>*****Returns & exchanges*****We gladly accept returns and exchangesContact us within: 14 days after deliverySend back the items within: 30 days of deliveryWe don't accept cancellationsBut please contact us if you have any issues with your order, we would do our best to solve them.",https://i.etsystatic.com/20343546/r/il/c5ebe6/3970827971/il_794xN.3970827971_8srd.jpg,Craft Supplies & Tools,"[[], []]",https://www.etsy.com/in-en/listing/1246201207/10-pieces-lemon-quartz-faceted-cushion?click_key=74e2bb5d7e4b216d69646d5296fe4b69d1d1f6bf%3A1246201207&click_sum=2703adb4&ref=shop_home_active_28&pro=1&frs=1
